Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,139.3800048828125,137.27000427246094,137.58999633789062,138.97000122070312,638300.0,138.65057373046875
2018-01-03,139.75999450683594,137.92999267578125,139.36000061035156,139.2100067138672,855200.0,138.89002990722656
2018-01-04,142.6999969482422,137.8000030517578,139.19000244140625,141.4199981689453,1033300.0,141.0949249267578
2018-01-05,143.6999969482422,140.10000610351562,141.32000732421875,143.08999633789062,1099800.0,142.7611083984375
2018-01-08,143.6300048828125,140.4199981689453,143.10000610351562,142.74000549316406,821800.0,142.4119110107422
2018-01-09,142.80999755859375,140.5399932861328,142.00999450683594,141.16000366210938,414300.0,140.83555603027344
2018-01-10,141.1999969482422,139.14999389648438,140.8800048828125,140.94000244140625,581500.0,140.6160430908203
2018-01-11,142.6300048828125,140.19000244140625,141.0500030517578,142.5800018310547,490000.0,142.25230407714844
2018-01-12,144.8300018310547,142.58999633789062,143.0,143.6300048828125,488800.0,143.29986572265625
2018-01-16,144.14999389648438,141.0800018310547,144.14999389648438,141.39999389648438,518900.0,141.07498168945312
2018-01-17,143.22999572753906,140.86000061035156,141.9499969482422,142.49000549316406,510800.0,142.16249084472656
2018-01-18,148.2899932861328,143.7899932861328,147.33999633789062,144.6999969482422,640900.0,144.36740112304688
2018-01-19,147.19000244140625,144.97999572753906,145.52999877929688,147.07000732421875,568700.0,146.73196411132812
2018-01-22,148.6699981689453,145.89999389648438,147.05999755859375,148.35000610351562,589000.0,148.00901794433594
2018-01-23,151.36000061035156,147.11000061035156,148.05999755859375,151.0800018310547,665900.0,150.7327423095703
2018-01-24,153.74000549316406,150.74000549316406,151.6300048828125,151.33999633789062,628800.0,150.99212646484375
2018-01-25,155.63999938964844,151.02999877929688,152.38999938964844,152.7100067138672,926400.0,152.3590087890625
2018-01-26,154.0500030517578,150.88999938964844,153.5800018310547,153.83999633789062,708300.0,153.48641967773438
2018-01-29,157.22000122070312,152.99000549316406,152.99000549316406,155.16000366210938,680900.0,154.80335998535156
2018-01-30,157.9600067138672,153.6300048828125,154.85000610351562,156.25,729600.0,155.890869140625
2018-01-31,157.8000030517578,154.5800018310547,156.3699951171875,155.0800018310547,716000.0,154.7235565185547
2018-02-01,155.66000366210938,152.08999633789062,153.0,154.1699981689453,695400.0,153.81564331054688
2018-02-02,154.47999572753906,150.47000122070312,153.30999755859375,151.07000732421875,592800.0,150.72276306152344
2018-02-05,152.58999633789062,146.25,150.49000549316406,146.25,840800.0,145.9138641357422
2018-02-06,147.67999267578125,141.05999755859375,143.05999755859375,146.92999267578125,1385300.0,146.59228515625
2018-02-07,152.8000030517578,149.02999877929688,152.8000030517578,149.2100067138672,784600.0,148.86703491210938
2018-02-08,148.5500030517578,142.5800018310547,148.3699951171875,142.67999267578125,908700.0,142.35203552246094
2018-02-09,145.3000030517578,139.42999267578125,143.6699981689453,144.08999633789062,986100.0,143.75881958007812
2018-02-12,148.2899932861328,144.44000244140625,144.44000244140625,146.77999877929688,697600.0,146.44261169433594
2018-02-13,147.88999938964844,146.07000732421875,146.22000122070312,146.97999572753906,411900.0,146.64215087890625
2018-02-14,151.3800048828125,146.05999755859375,146.16000366210938,150.66000366210938,1395100.0,150.31370544433594
2018-02-15,151.5500030517578,148.0399932861328,150.77999877929688,151.5500030517578,751600.0,151.20164489746094
2018-02-16,150.27000427246094,147.27000427246094,150.1999969482422,148.5500030517578,659800.0,148.2085723876953
2018-02-20,147.75,145.94000244140625,147.3300018310547,146.67999267578125,581900.0,146.34286499023438
2018-02-21,150.8800048828125,146.64999389648438,146.64999389648438,148.05999755859375,405600.0,147.71969604492188
2018-02-22,150.75,148.55999755859375,148.89999389648438,149.33999633789062,545600.0,148.99671936035156
2018-02-23,149.97999572753906,147.6999969482422,149.9600067138672,148.86000061035156,760000.0,148.51785278320312
2018-02-26,150.55999755859375,147.75999450683594,149.42999267578125,149.55999755859375,542000.0,149.21621704101562
2018-02-27,152.1300048828125,147.5500030517578,150.5800018310547,147.72000122070312,898100.0,147.41790771484375
2018-02-28,149.00999450683594,144.1699981689453,148.1699981689453,144.27999877929688,1021700.0,143.98495483398438
2018-03-01,145.00999450683594,141.19000244140625,143.88999938964844,142.64999389648438,1183400.0,142.35826110839844
2018-03-02,143.80999755859375,139.52000427246094,141.8699951171875,143.6199951171875,947900.0,143.32630920410156
2018-03-05,144.14999389648438,141.05999755859375,142.7899932861328,143.6300048828125,898700.0,143.33627319335938
