Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,131.91000366210938,128.49000549316406,128.92999267578125,131.52999877929688,1118600.0,127.81272888183594
2018-01-03,133.94000244140625,130.6199951171875,132.0399932861328,131.7899932861328,1042100.0,128.06536865234375
2018-01-04,132.9600067138672,130.11000061035156,132.25,130.22000122070312,820600.0,126.53973388671875
2018-01-05,132.7899932861328,130.50999450683594,131.0399932861328,131.72000122070312,806500.0,127.99737548828125
2018-01-08,138.6699981689453,133.5800018310547,134.3000030517578,137.4499969482422,1945200.0,133.5654296875
2018-01-09,137.97999572753906,135.00999450683594,137.52000427246094,135.44000244140625,1198100.0,131.61224365234375
2018-01-10,135.25,132.2899932861328,135.11000061035156,132.9600067138672,884600.0,129.20233154296875
2018-01-11,134.75999450683594,132.60000610351562,133.3000030517578,134.69000244140625,838400.0,130.8834228515625
2018-01-12,135.80999755859375,133.08999633789062,135.3300018310547,133.52000427246094,990100.0,129.7465057373047
2018-01-16,134.8699951171875,125.69999694824219,134.11000061035156,128.0,2879600.0,124.38249969482422
2018-01-17,129.4499969482422,126.0,129.1999969482422,126.94999694824219,2017000.0,123.36217498779297
2018-01-18,118.75,112.54000091552734,115.19999694824219,117.91000366210938,8622300.0,114.57766723632812
2018-01-19,119.4000015258789,115.5,118.9000015258789,116.01000213623047,4275100.0,112.73136138916016
2018-01-22,115.93000030517578,113.05999755859375,115.77999877929688,113.52999877929688,3648000.0,110.3214340209961
2018-01-23,115.0,112.12000274658203,114.30999755859375,113.0,2972100.0,109.8064193725586
2018-01-24,114.16000366210938,112.04000091552734,114.0,112.4000015258789,2727500.0,109.22338104248047
2018-01-25,116.94000244140625,112.66000366210938,112.66000366210938,116.9000015258789,2499800.0,113.59619903564453
2018-01-26,117.81999969482422,114.01000213623047,117.0,114.41000366210938,1916700.0,111.17657470703125
2018-01-29,114.45999908447266,111.30999755859375,114.2300033569336,111.68000030517578,2250800.0,108.52372741699219
2018-01-30,113.73999786376953,111.05000305175781,112.37999725341797,111.37000274658203,2146000.0,108.22248840332031
2018-01-31,112.08000183105469,110.25,111.8499984741211,111.58999633789062,2606200.0,108.43627166748047
2018-02-01,111.56999969482422,108.95999908447266,110.91999816894531,109.19999694824219,1961800.0,106.11382293701172
2018-02-02,109.12000274658203,104.91999816894531,108.5199966430664,105.51000213623047,2738600.0,102.52810668945312
2018-02-05,109.9000015258789,102.8499984741211,104.27999877929688,105.1500015258789,3838000.0,102.17826843261719
2018-02-06,108.5199966430664,103.30999755859375,103.51000213623047,107.54000091552734,2903900.0,104.500732421875
2018-02-07,109.4800033569336,106.55999755859375,107.45999908447266,106.62999725341797,1668300.0,103.61644744873047
2018-02-08,108.69999694824219,105.13999938964844,106.94000244140625,105.18000030517578,2377500.0,102.20743560791016
2018-02-09,108.70999908447266,103.75,106.0,107.72000122070312,2573800.0,104.6756362915039
2018-02-12,112.1500015258789,109.01000213623047,109.27999877929688,111.58999633789062,2637100.0,108.43627166748047
2018-02-13,112.5999984741211,108.08000183105469,111.5999984741211,108.44999694824219,2763500.0,105.385009765625
2018-02-14,112.16000366210938,106.62999725341797,107.18000030517578,111.72000122070312,2051700.0,108.5625991821289
2018-02-15,114.6500015258789,111.37999725341797,112.43000030517578,114.61000061035156,1760200.0,111.37092590332031
2018-02-16,114.58999633789062,111.95999908447266,114.36000061035156,112.23999786376953,1668900.0,109.06790161132812
2018-02-20,115.38999938964844,112.0,112.0,114.58000183105469,1431700.0,111.3417739868164
2018-02-21,116.5,112.87000274658203,115.3499984741211,113.01000213623047,1775000.0,109.8161392211914
2018-02-22,114.75,113.16000366210938,113.87999725341797,113.68000030517578,1021900.0,110.46721649169922
2018-02-23,118.83000183105469,115.61000061035156,115.83999633789062,118.75,2142300.0,115.3939208984375
2018-02-26,114.9000015258789,107.12000274658203,114.3499984741211,110.0999984741211,7152000.0,106.98839569091797
2018-02-27,113.0999984741211,110.55999755859375,110.55999755859375,111.56999969482422,2665700.0,108.41683197021484
2018-02-28,112.9000015258789,98.93000030517578,112.5999984741211,100.43000030517578,6717200.0,97.5916748046875
2018-03-01,101.30999755859375,94.69999694824219,101.2699966430664,96.01000213623047,7170800.0,93.29658508300781
2018-03-02,95.8499984741211,90.48999786376953,95.69000244140625,95.0199966430664,5718000.0,92.3345718383789
2018-03-05,97.66000366210938,93.5,94.22000122070312,96.44000244140625,2503300.0,93.71443939208984
2018-03-06,100.88999938964844,97.79000091552734,98.4000015258789,100.13999938964844,3587400.0,97.30986785888672
2018-03-07,100.62000274658203,98.58000183105469,99.0,100.05000305175781,1567900.0,97.222412109375
2018-03-08,101.3499984741211,98.6500015258789,100.16000366210938,99.27999877929688,1274400.0,96.47417449951172
2018-03-09,102.41999816894531,99.08000183105469,99.70999908447266,101.76000213623047,1510000.0,98.88407897949219
2018-03-12,103.97000122070312,101.5999984741211,101.98999786376953,102.98999786376953,1509000.0,100.0793228149414
