Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,135.77999877929688,134.17999267578125,134.7100067138672,135.77999877929688,4298000.0,130.7826690673828
2018-01-03,136.60000610351562,135.25999450683594,136.11000061035156,136.5399932861328,4653700.0,131.51467895507812
2018-01-04,137.8800048828125,135.52000427246094,136.83999633789062,135.8000030517578,4384900.0,130.80194091796875
2018-01-05,139.72000122070312,136.05999755859375,137.64999389648438,137.52999877929688,5381200.0,132.46824645996094
2018-01-08,139.6300048828125,137.4600067138672,137.47999572753906,139.44000244140625,5472300.0,134.30796813964844
2018-01-09,141.1699981689453,139.22000122070312,139.80999755859375,141.0,6390800.0,135.81053161621094
2018-01-10,141.39999389648438,138.72999572753906,140.1699981689453,139.6999969482422,9513700.0,134.5583953857422
2018-01-11,140.99000549316406,139.49000549316406,140.58999633789062,140.35000610351562,3103200.0,135.18447875976562
2018-01-12,141.80999755859375,140.47000122070312,140.8000030517578,141.1699981689453,3268800.0,135.9742889404297
2018-01-16,142.19000244140625,139.82000732421875,142.07000732421875,140.30999755859375,5793300.0,135.14593505859375
2018-01-17,141.7100067138672,139.75999450683594,140.30999755859375,140.4600067138672,3376700.0,135.29042053222656
2018-01-18,140.8800048828125,139.61000061035156,140.67999267578125,140.42999267578125,3882100.0,135.26150512695312
2018-01-19,141.6199951171875,139.8000030517578,141.0,141.25,4592100.0,136.05136108398438
2018-01-22,142.0800018310547,140.1199951171875,141.35000610351562,141.97000122070312,3277400.0,136.74485778808594
2018-01-23,142.39999389648438,139.33999633789062,141.39999389648438,141.36000061035156,6179400.0,136.15728759765625
2018-01-24,143.0500030517578,139.91000366210938,141.4199981689453,141.19000244140625,5229100.0,135.99354553222656
2018-01-25,134.99000549316406,131.82000732421875,134.57000732421875,133.60000610351562,13806700.0,128.6829071044922
2018-01-26,134.6300048828125,132.72000122070312,133.80999755859375,134.22999572753906,5843300.0,129.28970336914062
2018-01-29,136.75999450683594,134.11000061035156,134.1999969482422,136.0500030517578,5754200.0,131.042724609375
2018-01-30,137.0800018310547,135.14999389648438,135.2899932861328,135.36000061035156,5383600.0,130.3781280517578
2018-01-31,136.97999572753906,133.00999450683594,135.69000244140625,133.5,5699900.0,128.5865936279297
2018-02-01,133.74000549316406,131.86000061035156,132.50999450683594,132.3800048828125,5597600.0,127.50780487060547
2018-02-02,131.72999572753906,127.22000122070312,131.66000366210938,129.36000061035156,8181200.0,124.59896087646484
2018-02-05,131.77999877929688,124.12999725341797,128.58999633789062,124.13999938964844,6744400.0,119.57107543945312
2018-02-06,131.5,121.5,122.27999877929688,131.14999389648438,15734300.0,126.32306671142578
2018-02-07,131.82000732421875,128.94000244140625,130.33999633789062,128.9600067138672,5053000.0,124.21366882324219
2018-02-08,128.6999969482422,124.80999755859375,128.6999969482422,124.86000061035156,6325100.0,120.26457214355469
2018-02-09,128.3300018310547,121.22000122070312,126.44000244140625,127.27999877929688,9156000.0,122.59550476074219
2018-02-12,129.83999633789062,126.1500015258789,127.75,128.63999938964844,4162000.0,123.90544128417969
2018-02-13,128.97000122070312,126.77999877929688,127.75,128.3000030517578,5078100.0,123.57797241210938
2018-02-14,133.5399932861328,128.3000030517578,128.8000030517578,133.19000244140625,4782100.0,128.2880096435547
2018-02-15,134.11000061035156,131.35000610351562,133.85000610351562,133.88999938964844,3454400.0,128.96221923828125
2018-02-16,135.52999877929688,133.08999633789062,133.44000244140625,134.27000427246094,3595800.0,129.32826232910156
