Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,47.79999923706055,46.16999816894531,47.56999969482422,46.630001068115234,25380000.0,45.12259292602539
2018-01-03,48.06999969482422,47.439998626708984,47.529998779296875,47.709999084472656,24165000.0,46.16767883300781
2018-01-04,48.189998626708984,47.720001220703125,47.9900016784668,48.18000030517578,19815100.0,46.62248229980469
2018-01-05,48.630001068115234,48.279998779296875,48.41999816894531,48.470001220703125,14496400.0,46.903114318847656
2018-01-08,49.06999969482422,47.939998626708984,48.29999923706055,48.97999954223633,15075000.0,47.3966178894043
2018-01-09,49.36000061035156,48.91999816894531,49.25,49.060001373291016,14153700.0,47.65891647338867
2018-01-10,49.27000045776367,48.58000183105469,48.86000061035156,48.79999923706055,13476600.0,47.40633773803711
2018-01-11,49.02000045776367,48.439998626708984,48.869998931884766,48.95000076293945,11687800.0,47.55204772949219
2018-01-12,49.83000183105469,49.060001373291016,49.18000030517578,49.5099983215332,15978200.0,48.0960578918457
2018-01-16,50.060001373291016,49.439998626708984,49.849998474121094,49.59000015258789,17152600.0,48.17377471923828
2018-01-17,50.290000915527344,49.849998474121094,49.90999984741211,50.27000045776367,23183100.0,48.8343505859375
2018-01-18,50.68000030517578,50.099998474121094,50.189998626708984,50.22999954223633,17119200.0,48.795494079589844
2018-01-19,50.599998474121094,50.27000045776367,50.5,50.58000183105469,14011500.0,49.135498046875
2018-01-22,50.7400016784668,50.27000045776367,50.43000030517578,50.709999084472656,16840000.0,49.26178741455078
2018-01-23,51.27000045776367,50.56999969482422,50.75,51.119998931884766,14141400.0,49.66007614135742
2018-01-24,52.0,51.209999084472656,51.36000061035156,51.45000076293945,17205600.0,49.98065185546875
2018-01-25,52.04999923706055,51.540000915527344,51.540000915527344,51.599998474121094,13904300.0,50.12636947631836
2018-01-26,52.75,51.7599983215332,51.86000061035156,52.75,14909200.0,51.243526458740234
2018-01-29,52.790000915527344,51.880001068115234,52.66999816894531,51.939998626708984,12234900.0,50.45665740966797
2018-01-30,51.9900016784668,50.75,51.7400016784668,50.959999084472656,16863500.0,49.50464630126953
2018-01-31,51.849998474121094,50.86000061035156,50.86000061035156,51.59000015258789,16806800.0,50.11665725708008
2018-02-01,51.97999954223633,51.2599983215332,51.36000061035156,51.630001068115234,11674100.0,50.155517578125
2018-02-02,51.40999984741211,50.040000915527344,51.25,50.130001068115234,17562200.0,48.69835662841797
2018-02-05,50.70000076293945,48.060001373291016,50.040000915527344,48.09000015258789,19725800.0,46.716609954833984
2018-02-06,49.5099983215332,46.810001373291016,47.33000183105469,49.400001525878906,25921200.0,47.989200592041016
2018-02-07,49.849998474121094,48.81999969482422,49.20000076293945,48.869998931884766,15138000.0,47.474334716796875
2018-02-08,49.119998931884766,46.810001373291016,49.09000015258789,46.84000015258789,21255400.0,45.50231170654297
2018-02-09,48.150001525878906,45.91999816894531,47.58000183105469,47.72999954223633,23191000.0,46.36689376831055
